Time,A_Temp,A_AccX,A_AccY,A_AccZ,A_GyroX,A_GyroY,A_GyroZ,A_AccAngX,A_AccAngY,A_AngleX,A_AngleY,A_AngleZ;B_Temp,B_AccX,B_AccY,B_AccZ,B_GyroX,B_GyroY,B_GyroZ,B_AccAngX,B_AccAngY,B_AngleX,B_AngleY,B_AngleZ
Uptime 00:03:56, 32.36,  0.30, -0.00,  0.87,  1.16, 49.72,-42.04, -0.07, 18.89,-32.35, 95.39,-16154.28; 39.61,  0.19,  0.11,  0.91,-23.59,-57.04,-53.09,  6.65, 11.94, -7.03, 54.28,-2287.85
Uptime 00:03:56, 32.41, -0.22, -0.06,  0.92, -8.42, 76.72,-111.26, -3.88,-13.18,-32.87,103.67,-16168.96; 39.52, -0.05, -0.26,  0.89,  6.21, 31.09,-41.91,-16.23, -3.24, -6.41, 57.28,-2293.38
Uptime 00:03:57, 32.46,  0.28,  0.26,  0.91, -8.26, -4.96,-112.73, 15.43, 16.57,-32.97,100.63,-16183.73; 39.52, -0.18,  0.09,  0.73, 29.89, 25.38,  0.29,  6.93,-13.87, -2.30, 59.67,-2293.35
Uptime 00:03:57, 32.41,  0.35,  0.14,  1.06,-13.62, 75.88,-122.36,  7.05, 18.06,-33.96,108.22,-16200.13; 39.52, -0.17,  0.37,  0.85, -1.73, 66.24, 20.88, 23.03,-10.62, -2.02, 67.39,-2290.55
Uptime 00:03:57, 32.46,  0.35, -0.11,  1.08, -5.48, -4.30,-73.57, -5.53, 17.94,-34.10,105.14,-16209.84; 39.52,  0.02, -0.32,  0.92, -0.57,-44.89,-12.71,-19.30,  0.89, -2.44, 60.21,-2292.23
Uptime 00:03:57, 32.51,  0.10,  0.00,  0.95, 28.38,  3.47,-26.96,  0.24,  5.77,-29.71,103.37,-16213.42; 39.61,  0.22,  0.13,  1.13,-28.49, -4.22,-20.45,  6.50, 10.67, -5.97, 58.25,-2294.94
Uptime 00:03:57, 32.41,  0.10,  0.62,  0.99,-31.88,-16.94,-86.10, 31.83,  4.82,-32.60, 99.02,-16224.79; 39.52,  0.28,  0.34,  0.99,-18.69, -5.24,-43.67, 18.33, 15.02, -7.91, 56.10,-2300.71
Uptime 00:03:57, 32.46, -0.02,  0.06,  1.05,  5.66, -3.57,-88.51,  3.37, -1.12,-31.15, 96.60,-16236.47; 39.61, -0.10, -0.07,  0.94, 18.87, 19.84,-24.97, -4.31, -5.90, -5.39, 57.67,-2304.00
Uptime 00:03:57, 32.51,  0.45,  0.21,  1.03, -3.18, 33.01,-135.06, 10.74, 23.32,-30.73, 98.54,-16254.57; 39.52,  0.60, -0.13,  1.01,-48.53, 61.66, 53.72, -6.17, 30.23,-11.78, 64.01,-2296.81
Uptime 00:03:57, 32.36, -0.12,  0.27,  1.01,-49.04, 33.09,-37.71, 14.73, -6.63,-36.12,100.95,-16259.51; 39.61, -0.13, -0.14,  0.98, -2.60,  0.62,  5.02, -7.87, -7.27,-12.04, 62.95,-2296.15
Uptime 00:03:58, 32.41,  0.08,  0.17,  0.91, -3.58, 18.20,-52.61, 10.64,  4.71,-35.65,101.19,-16266.46; 39.61,  0.15,  0.04,  0.82, 32.44,-61.81,-29.32,  2.94, 10.35, -7.54, 53.49,-2300.02
Uptime 00:03:58, 32.55, -0.36,  0.16,  0.95,  5.16, 32.37,-32.96,  9.18,-20.50,-34.07,103.83,-16270.87; 39.61,  0.03,  0.14,  0.94,  7.53,-63.20,-85.71,  8.44,  1.87, -6.23, 44.08,-2311.50
Uptime 00:03:58, 32.41, -0.13, -0.05,  1.12, -0.37, 10.42,-73.16, -2.38, -6.43,-33.49,103.22,-16280.45; 39.61,  0.11, -0.43,  1.05, 17.77, 33.06,-36.84,-22.34,  5.62, -4.27, 47.33,-2316.33
Uptime 00:03:58, 32.51,  0.09,  0.16,  0.76, 16.30,-55.49,-84.36, 11.67,  6.59,-30.44, 93.73,-16291.76; 39.61, -0.16,  0.06,  1.02, 15.97,  4.79,-23.56,  3.27, -9.04, -2.03, 47.20,-2319.49
Uptime 00:03:58, 32.41,  0.39,  0.26,  1.00,-14.42, 47.15,-57.92, 13.73, 20.93,-31.42, 97.54,-16299.40; 39.61, -0.28,  0.25,  0.98,-21.08, 64.97, 29.60, 13.63,-15.54, -4.44, 54.97,-2315.58
Uptime 00:03:58, 32.51,  0.23,  0.11,  1.02, -9.36, 45.23,-59.93,  6.01, 12.71,-31.88,101.14,-16307.26; 39.52, -0.07, -0.18,  1.03, 17.98,  3.26, 45.66,-10.09, -3.83, -2.24, 54.36,-2309.60
Uptime 00:03:58, 32.36,  0.22,  0.04,  0.92, 13.39, 58.40,-44.13,  2.48, 13.57,-29.44,106.46,-16313.13; 39.61,  0.28, -0.01,  0.68, 19.24, -8.83, -6.16, -0.66, 22.58,  0.30, 51.67,-2310.42
Uptime 00:03:58, 32.41, -0.06,  0.31,  1.15,  0.36,-23.28,-22.88, 14.99, -2.85,-28.51,101.38,-16316.15; 39.61,  0.25,  0.23,  0.90, -0.14,-95.75,-43.68, 13.74, 15.10,  0.55, 37.95,-2316.18
Uptime 00:03:59, 32.46, -0.04, -0.07,  1.02,-20.86, 56.28,-96.94, -3.67, -2.41,-30.71,106.68,-16328.94; 39.56, -0.03, -0.28,  0.90, 13.66,  9.96,-29.87,-17.12, -1.59,  1.96, 38.52,-2320.13
Uptime 00:03:59, 32.41,  0.14,  0.15,  0.98, -0.14,-15.72,-110.58,  8.69,  7.98,-29.94,102.32,-16343.76; 39.61, -0.14, -0.02,  0.71, 27.30, 17.16, -6.25, -1.69,-11.14,  5.47, 40.22,-2320.96
Uptime 00:03:59, 32.55,  0.43, -0.04,  1.03, -8.22, 27.26,-138.93, -2.11, 22.86,-30.45,103.34,-16362.10; 39.56,  0.12,  0.10,  1.10,-20.55,103.03, 37.45,  5.12,  6.22,  2.81, 52.62,-2316.02
Uptime 00:03:59, 32.32,  0.13,  0.21,  1.07,-22.61,-14.59,-55.09, 10.99,  6.65,-32.59, 99.23,-16369.48; 39.52,  0.03, -0.29,  0.99, 16.21, -5.07,  0.47,-16.33,  1.53,  4.55, 50.87,-2315.96
Uptime 00:03:59, 32.46,  0.01, -0.11,  1.00, 28.01, 37.35,-36.55, -6.45,  0.59,-28.47,102.02,-16374.27; 39.56,  0.20, -0.07,  0.79, 19.54,-46.04, 14.03, -4.77, 13.89,  6.88, 43.67,-2314.12
Uptime 00:03:59, 32.46, -0.02,  0.24,  1.08, 10.78, 25.53,-49.58, 12.66, -1.19,-26.26,103.29,-16380.76; 39.61, -0.09, -0.04,  1.13,-11.22,-56.63,-28.83, -2.23, -4.76,  5.25, 35.62,-2317.90
Uptime 00:03:59, 32.41,  0.14,  0.25,  0.95,-43.88, 25.99,-66.82, 14.61,  8.18,-31.25,104.50,-16389.78; 39.52,  0.18,  0.15,  0.82,  4.53,  6.64,-49.93, 10.20, 12.40,  5.95, 35.53,-2324.59
Uptime 00:04:00, 32.46,  0.00,  0.36,  1.01, -7.53, 29.21,-92.00, 19.52,  0.19,-31.20,106.15,-16401.83; 39.56, -0.25,  0.02,  0.87, 26.52, 37.60,-23.47,  1.39,-15.97,  9.29, 40.00,-2327.69
Uptime 00:04:00, 32.41,  0.23,  0.25,  1.09, 15.65, -0.65,-158.61, 12.85, 11.43,-28.31,103.72,-16422.61; 39.47,  0.66,  0.20,  1.13,-42.79, 26.04,  1.23,  8.78, 29.91,  3.78, 41.95,-2327.52
Uptime 00:04:00, 32.46,  0.15,  0.17,  0.99,-34.11, 54.20,-92.58,  9.53,  8.75,-32.03,108.59,-16435.02; 39.56,  0.09,  0.07,  0.93, 11.95, 17.14,-15.27,  4.25,  5.64,  5.36, 43.24,-2329.57
Uptime 00:04:00, 32.51,  0.23,  0.13,  0.96,-24.22, 16.19,-52.22,  7.36, 13.10,-34.38,108.25,-16441.91; 39.56,  0.07, -0.09,  0.75, 11.34,-48.68,-49.73, -6.58,  5.28,  6.59, 35.98,-2336.14
Uptime 00:04:00, 32.46, -0.03, -0.18,  1.01, 40.24, 67.59,-14.67,-10.10, -1.47,-28.69,114.85,-16443.85; 39.56, -0.56,  0.04,  1.16,-54.47, 27.71,-44.66,  1.80,-25.67, -0.55, 39.36,-2342.03
Uptime 00:04:00, 32.46, -0.13,  0.31,  1.01,-27.55,-20.94,-69.83, 16.68, -7.18,-31.40,109.95,-16453.20; 39.56, -0.07,  0.07,  1.11, 32.05,  3.83,-34.26,  3.67, -3.66,  3.74, 39.14,-2346.62
Uptime 00:04:00, 32.55,  0.08,  0.02,  0.98,-17.04, 25.91,-131.60,  1.40,  4.81,-32.95,111.01,-16470.57; 39.56, -0.08, -0.21,  0.81,-12.17, 20.07,-56.61,-14.79, -5.67,  1.80, 41.07,-2354.09
Uptime 00:04:00, 32.46, -0.14,  0.21,  1.10, 47.84,-74.02,-111.06, 10.72, -7.05,-25.79, 99.21,-16485.46; 39.47,  0.49,  0.04,  1.18,-54.26,-28.95,  4.64,  1.93, 22.54, -5.33, 36.00,-2353.47
Uptime 00:04:01, 32.51,  0.37,  0.11,  0.96,-44.26, 83.90,-78.01,  5.97, 20.74,-30.88,107.66,-16495.75; 39.56,  0.09,  0.00,  1.01, 16.35, 15.31, 26.29,  0.12,  5.10, -3.10, 37.16,-2350.00
Uptime 00:04:01, 32.46,  0.36,  0.20,  1.00,-21.99, -7.99,-38.03, 10.82, 19.56,-32.89,104.08,-16500.77; 39.56,  0.02, -0.13,  0.78, 29.79,-64.75, -7.64, -9.46,  1.18,  0.62, 28.01,-2351.01
Uptime 00:04:01, 32.51,  0.40, -0.10,  0.91, 29.26, 79.06,-52.35, -5.87, 23.42,-28.31,112.46,-16508.15; 39.56, -0.10, -0.00,  0.95,-56.98,-16.52,-12.32, -0.15, -5.81, -7.27, 25.28,-2352.75
Uptime 00:04:01, 32.46,  0.07,  0.16,  0.99,-14.22, 46.17,-92.91,  9.25,  4.26,-29.38,116.05,-16520.33; 39.47,  0.00,  0.30,  1.02, 25.02, 24.03,-55.71, 16.62,  0.19, -3.58, 27.86,-2360.05
Uptime 00:04:01, 32.46, -0.36,  0.14,  0.93,  4.09, 30.33,-128.84,  7.82,-21.11,-28.11,118.08,-16537.33; 39.56, -0.24, -0.17,  0.89,  2.89,  0.10,-62.94,-10.69,-15.02, -3.34, 27.62,-2368.36
Uptime 00:04:01, 32.55, -0.02,  0.08,  1.01, 29.98,-56.16,-116.88,  4.35, -1.00,-23.52,108.36,-16552.99; 39.56,  0.50, -0.04,  1.07,-50.17, 37.20, 20.22, -1.91, 25.27, -9.90, 31.44,-2365.65
Uptime 00:04:01, 32.51, -0.06,  0.23,  1.00, -9.41, 79.69,-44.03, 12.94, -3.28,-24.00,116.49,-16558.76; 39.47, -0.01,  0.03,  1.00,  3.47,  7.75, 17.81,  1.89, -0.67, -9.22, 31.82,-2363.31
Uptime 00:04:02, 32.51,  0.42,  0.11,  0.97,-17.15, -3.18,-16.79,  5.94, 23.51,-25.65,113.27,-16561.01; 39.47,  0.05, -0.17,  0.77, 33.98, -8.05, 35.87,-12.21,  3.28, -4.82, 30.06,-2358.50
Uptime 00:04:02, 32.46,  0.03, -0.18,  0.91, 43.72, 80.10, -6.76,-11.18,  1.85,-19.71,121.33,-16561.90; 39.56, -0.18,  0.10,  1.08,-41.45, 65.63,-10.95,  5.45, -9.54, -9.98, 38.14,-2359.95
Uptime 00:04:02, 32.51, -0.62,  0.24,  1.16,-21.16,-44.51,  8.97, 10.16,-27.68,-21.83,113.74,-16560.73; 39.47,  0.22, -0.00,  1.01, 34.63,-27.65, -5.30, -0.26, 12.14, -5.34, 33.59,-2360.65
Uptime 00:04:02, 32.46,  0.32,  0.33,  1.02,-51.82, 19.14,-45.23, 17.31, 16.76,-27.85,113.64,-16566.79; 39.56,  0.04,  0.05,  0.82, -0.90, 62.16, 11.98,  3.79,  2.56, -5.27, 41.03,-2359.04
Uptime 00:04:02, 32.46, -0.16, -0.11,  0.76, 28.53,-50.86,-64.65, -8.29,-12.13,-23.77,105.03,-16575.32; 39.56, -0.37,  0.21,  1.19,-38.17,-32.48,  4.71,  9.70,-16.88, -9.91, 36.34,-2358.42
Uptime 00:04:02, 32.46,  0.72,  0.29,  1.10, -5.22, 69.98,-72.70, 12.62, 32.18,-23.72,111.34,-16584.92; 39.56, -0.07,  0.14,  1.05,  1.80, 20.22, 44.73,  7.46, -3.78, -9.33, 38.31,-2352.51
Uptime 00:04:02, 32.51,  0.04,  0.12,  0.94,-21.03,-21.38,  1.24,  7.07,  2.64,-25.86,106.25,-16584.75; 39.47, -0.04, -0.28,  0.84, 11.95, -9.79, 53.61,-18.42, -2.53, -7.94, 36.31,-2345.33
Uptime 00:04:02, 32.51,  0.06, -0.18,  0.78, 39.25, 66.25,-24.65,-12.58,  4.06,-20.52,112.62,-16588.01; 39.52, -0.17,  0.46,  1.28,-17.76, -9.56, 12.10, 19.63, -7.13, -9.69, 34.49,-2343.73
Uptime 00:04:03, 32.55, -0.12,  0.39,  0.97,-17.62, -2.83,-48.41, 21.61, -6.58,-21.96,110.13,-16594.40; 39.56,  0.38,  0.16,  1.03, 17.91,-18.16,-15.99,  8.40, 19.97, -7.01, 31.05,-2345.84
Uptime 00:04:03, 32.51, -0.12, -0.02,  1.18, -7.70, 11.93,-82.13, -0.89, -5.84,-22.55,109.61,-16605.40; 39.56,  0.04, -0.33,  0.84, 24.43, 54.35,-30.34,-21.64,  2.55, -4.09, 37.51,-2349.91
Uptime 00:04:03, 32.55,  0.24,  0.10,  0.93, 23.81,-25.69,-127.52,  6.12, 14.27,-18.89,103.81,-16622.24; 39.52,  0.02,  0.34,  1.22,-29.34,-44.48, -2.03, 15.70,  1.03, -7.49, 30.99,-2350.18
Uptime 00:04:03, 32.51,  0.15,  0.25,  0.78,-29.64,125.32,-86.04, 17.73, 10.19,-22.05,117.99,-16633.77; 39.56, -0.17,  0.08,  1.00, -2.09, 45.71,  6.91,  4.51, -9.70, -7.53, 36.56,-2349.25
Uptime 00:04:03, 32.55,  0.14, -0.15,  1.02,-18.49,-24.31,-58.47, -8.44,  7.81,-24.15,112.35,-16641.43; 39.38, -0.04, -0.31,  0.97, 19.30,-73.70,-25.55,-17.62, -2.37, -5.25, 26.42,-2352.60
Uptime 00:04:03, 32.60,  0.36,  0.22,  1.03, 18.74, 18.92,-59.14, 11.26, 18.60,-21.04,112.16,-16649.17; 39.52,  0.03,  0.12,  1.00,-24.61, -3.94,-11.58,  6.56,  1.94, -8.18, 25.35,-2354.11
Uptime 00:04:03, 32.55,  0.36, -0.02,  0.95,-22.80, 40.78,-111.52, -1.20, 20.88,-23.64,114.86,-16664.12; 39.61,  0.21, -0.13,  0.91,  2.99,-11.61,-47.36, -8.01, 13.07, -7.78, 23.05,-2360.46
Uptime 00:04:04, 32.51,  0.12,  0.11,  0.95,-31.73, 55.62,-154.45,  6.42,  6.91,-27.14,119.62,-16684.51; 39.52,  0.08,  0.09,  0.91, 21.43, 11.32,-93.62,  5.85,  4.84, -4.73, 23.96,-2372.82
Uptime 00:04:04, 32.46, -0.14,  0.08,  0.99,-18.48,-29.00,-156.27,  4.29, -7.76,-28.88,113.66,-16704.98; 39.52, -0.19, -0.09,  0.63, -0.35,-40.52,-73.81, -7.41,-16.68, -4.83, 18.61,-2382.49
Uptime 00:04:04, 32.46,  0.48,  0.30,  1.20,-17.06, 25.78,-185.11, 13.03, 21.18,-30.28,114.34,-16729.78; 39.52,  0.23,  0.05,  1.09, -9.13,105.98, -5.07,  2.76, 11.68, -5.88, 31.92,-2383.17
Uptime 00:04:04, 32.60, -0.10,  0.28,  0.84,-55.48, 21.09,-103.71, 18.07, -6.74,-36.49,114.92,-16743.47; 39.52,  0.03,  0.24,  0.83, 19.36,-23.99,-62.61, 16.20,  1.69, -2.93, 28.15,-2391.43
Uptime 00:04:04, 32.46, -0.09, -0.08,  0.88, 30.36, 88.25,-44.29, -5.38, -5.99,-31.88,124.33,-16749.40; 39.61,  0.28,  0.01,  0.96,  7.54, -8.16,-45.79,  0.83, 16.14, -1.87, 26.19,-2397.57
Uptime 00:04:04, 32.51, -0.54,  0.26,  1.27, -4.78,-10.60,-31.58, 10.57,-22.79,-31.65,120.93,-16753.57; 39.52,  0.16,  0.03,  0.98, 11.43,-71.09,-49.85,  1.85,  9.38, -0.32, 16.28,-2404.15
Uptime 00:04:04, 32.65,  0.10,  0.19,  0.93,-34.16, 13.11,-93.71, 11.36,  5.90,-35.21,120.09,-16765.94; 39.61,  0.02, -0.24,  0.93, 37.95, 18.87,-42.42,-14.49,  1.16,  4.31, 18.38,-2409.75
Uptime 00:04:04, 32.51, -0.04, -0.19,  0.85, 12.78,-21.86,-89.89,-12.55, -2.79,-33.08,114.87,-16777.99; 39.42, -0.15,  0.01,  0.85, 11.80,-29.85,-15.47,  0.64, -9.69,  5.79, 14.28,-2411.82
Uptime 00:04:05, 32.55,  0.50,  0.25,  1.09,  2.07, 63.32,-87.43, 11.94, 24.15,-31.91,120.28,-16789.53; 39.52, -0.22,  0.16,  0.99, 10.11, 57.90, 25.10,  8.83,-12.42,  7.16, 21.73,-2408.51
Uptime 00:04:05, 32.55,  0.09,  0.07,  0.96,-33.68,-33.14,-53.84,  4.29,  5.13,-35.55,113.49,-16796.64; 39.52, -0.08, -0.23,  0.83,  1.68,-41.42, -0.37,-15.61, -5.35,  6.92, 16.05,-2408.56
Uptime 00:04:05, 32.60,  0.21,  0.30,  0.84,  0.73, 79.49,-74.93, 19.10, 13.45,-34.36,121.39,-16806.68; 39.52,  0.17,  0.33,  1.04, 26.76, 33.52,-23.53, 17.27,  8.78, 10.64, 19.95,-2411.71
Uptime 00:04:05, 32.55, -0.17,  0.18,  1.14,-13.93,-20.68,-57.25,  9.05, -8.51,-35.28,116.47,-16814.18; 39.52,  0.36,  0.14,  0.87,  1.19,-46.77,-73.35,  8.33, 22.24, 10.75, 13.11,-2421.32
Uptime 00:04:05, 32.51, -0.20,  0.16,  1.07,  0.30, -3.18,-112.03,  8.24,-10.49,-34.37,113.94,-16829.19; 39.47, -0.05, -0.22,  1.03, 19.11, -6.19,-64.17,-11.88, -2.95, 12.80, 12.09,-2429.92
Uptime 00:04:05, 32.46,  0.04,  0.07,  0.81,  2.96, 22.63,-117.00,  4.95,  2.79,-33.19,114.55,-16844.75; 39.47, -0.00,  0.18,  1.14,  3.22, 34.01,-33.49,  9.03, -0.10, 13.14, 16.25,-2434.34
Uptime 00:04:05, 32.60,  0.13,  0.44,  0.88,-13.22, 70.88,-87.92, 26.23,  7.29,-33.70,121.21,-16856.27; 39.52, -0.14,  0.42,  0.94, 13.10, 32.07,  3.34, 23.54, -7.97, 15.05, 20.23,-2433.90
Uptime 00:04:06, 32.55,  0.24,  0.05,  1.01,-17.71, 15.32,-61.42,  2.98, 13.53,-35.30,120.53,-16864.50; 39.52, -0.03, -0.00,  1.00,  8.12,-32.23,-17.97, -0.23, -1.57, 15.81, 15.63,-2436.30
Uptime 00:04:06, 32.55,  0.07,  0.09,  1.22, 18.62, 10.05,-31.02,  4.40,  3.32,-32.09,119.35,-16868.59; 39.56, -0.18,  0.03,  1.01,-19.25,-14.23,-55.29,  1.89,-10.10, 13.04, 13.67,-2443.60
Uptime 00:04:06, 32.55, -0.09,  0.22,  0.95,-56.55, -8.36,-122.67, 12.80, -5.12,-38.51,115.99,-16884.78; 39.52, -0.02, -0.24,  0.90,  4.76,-21.01,-70.08,-15.03, -0.99, 13.09, 10.70,-2452.85
Uptime 00:04:06, 32.55,  0.50, -0.08,  0.88, 12.15, 15.20,-136.32, -4.59, 29.36,-36.25,115.06,-16902.91; 39.52,  0.02,  0.11,  1.30, 12.24, 19.25,-36.84,  4.89,  0.94, 14.53, 12.98,-2457.75
Uptime 00:04:06, 32.60, -0.14,  0.48,  0.73,  1.10, 89.06,-106.29, 33.04, -8.87,-34.72,124.46,-16916.94; 39.42, -0.25,  0.46,  0.97,  2.52, 27.32, -0.40, 24.94,-12.89, 15.06, 16.51,-2457.81
Uptime 00:04:06, 32.46,  0.33,  0.03,  1.08, -0.32, 13.12,-58.07,  1.58, 17.18,-34.04,123.32,-16924.61; 39.38,  0.40, -0.21,  0.68,  7.77,-22.88,-61.67,-14.58, 29.31, 15.47, 12.64,-2465.95
Uptime 00:04:06, 32.60, -0.31,  0.11,  1.21,  1.25, -9.00,-27.67,  5.23,-14.26,-33.09,119.97,-16928.29; 39.52, -0.26,  0.20,  1.06,  4.03,-72.16,-83.00, 10.41,-13.42, 15.90,  3.25,-2476.98
Uptime 00:04:06, 32.65, -0.01,  0.10,  1.06,-35.26, -5.17,-129.35,  5.51, -0.40,-36.84,116.91,-16945.24; 39.52, -0.06, -0.35,  0.80,  3.14, 22.41,-46.55,-23.53, -3.78, 15.51,  6.13,-2483.08
Uptime 00:04:07, 32.51,  0.21, -0.29,  1.05, 45.19, 49.27,-130.97,-15.06, 11.04,-30.21,121.11,-16963.57; 39.52,  0.28,  0.27,  1.54,-37.22, 65.38,-27.41,  9.91, 10.08, 10.29, 14.78,-2486.92
Uptime 00:04:07, 32.55, -0.13,  0.88,  0.73,-24.29, 23.87,-48.29, 49.82, -6.62,-31.73,121.89,-16969.90; 39.56, -0.19,  0.38,  0.97,  3.16,-15.65, -0.42, 20.96,-10.52, 10.91, 12.69,-2486.97
Uptime 00:04:07, 32.65,  0.04, -0.15,  1.02,-14.02, 38.02,-56.36, -8.21,  2.29,-33.06,124.29,-16977.28; 39.52,  0.14, -0.03,  0.61, 14.75,-46.71,-42.51, -2.53, 13.07, 12.54,  6.17,-2492.54
Uptime 00:04:07, 32.51, -0.38,  0.38,  1.05, -3.24,-26.89,-35.55, 18.82,-19.03,-32.44,118.65,-16982.04; 39.38,  0.00,  0.41,  0.96, 23.27,-61.47,-57.30, 23.28,  0.12, 15.81, -2.02,-2500.22
Uptime 00:04:07, 32.55, -0.03, -0.24,  1.22, -2.45,-25.12,-115.83,-11.37, -1.32,-32.34,113.05,-16997.33; 39.47,  0.12, -0.41,  0.87,-22.50, 45.31,-24.78,-25.31,  7.37, 12.07,  3.73,-2503.49
Uptime 00:04:07, 32.60,  0.31, -0.01,  1.24, 48.26, 21.03,-142.82, -0.56, 13.99,-25.51,113.21,-17016.04; 39.47,  0.50,  0.04,  1.03,-23.04, 25.92,  6.47,  1.80, 25.64,  8.91,  6.47,-2502.65
Uptime 00:04:07, 32.65, -0.18,  0.73,  0.64,-78.61, 52.77,-30.39, 47.72,-10.48,-34.37,118.09,-17020.12; 39.47, -0.07,  0.11,  0.89, -6.96,  0.39,-10.60,  7.08, -4.56,  7.96,  6.48,-2504.07
Uptime 00:04:08, 32.60, -0.08, -0.22,  1.00, 44.42, 42.13,-21.31,-12.61, -4.28,-26.92,122.46,-17023.55; 39.52,  0.17,  0.19,  1.42, -9.33, -6.48,-12.46,  7.61,  6.83,  6.48,  5.20,-2506.07
Uptime 00:04:08, 32.65,  0.22,  0.74,  0.93,-54.13,-47.60,-93.17, 37.83, 10.36,-32.74,113.55,-17036.03; 39.52,  0.19,  0.24,  0.99,-15.13,-30.74,-26.60, 13.19, 10.59,  4.63,  0.84,-2509.64
Uptime 00:04:08, 32.55,  0.47, -0.32,  0.94,-11.13,-10.44,-101.40,-17.08, 25.19,-33.86,109.43,-17049.42; 39.56, -0.11, -0.04,  0.62, 19.68, 60.06, 10.76, -3.77, -9.80,  7.01,  8.79,-2508.22
Uptime 00:04:08, 32.60,  0.25,  0.20,  0.90,  7.16,134.57,-94.53, 12.15, 15.27,-32.02,124.34,-17061.89; 39.52, -0.21,  0.34,  0.99,  3.08, 77.81, 39.11, 18.61,-11.05,  7.64, 18.90,-2503.05
Uptime 00:04:08, 32.55,  0.36, -0.35,  1.19, -1.80,-24.60,-64.16,-15.86, 15.96,-31.93,118.30,-17070.49; 39.52, -0.16, -0.48,  0.75,-13.19,-51.36, -0.78,-32.33,-10.17,  5.11, 11.98,-2503.16
Uptime 00:04:08, 32.60, -0.07, -0.04,  1.05, 37.72, 20.49, -6.39, -2.05, -3.65,-26.45,118.66,-17071.34; 39.47, -0.43,  0.20,  1.29,-38.99, -4.05,-24.66,  8.48,-18.28,  0.13, 11.58,-2506.41
Uptime 00:04:08, 32.55,  0.31,  0.45,  1.22,-72.22,-20.36,-80.82, 19.59, 13.24,-34.87,113.39,-17082.00; 39.47,  0.26,  0.02,  0.97,-12.58,-20.31,-29.79,  1.06, 15.21, -1.48,  8.42,-2510.35
Uptime 00:04:08, 32.51,  0.29, -0.09,  0.94, -7.51,  2.30,-81.02, -5.21, 17.32,-35.27,111.08,-17092.86; 39.52, -0.03,  0.05,  0.67, 25.86, 61.81, 10.70,  4.58, -2.98,  2.04, 16.43,-2508.91
Uptime 00:04:09, 32.55,  0.32,  0.07,  1.09, 10.04, 31.69,-93.93,  3.51, 16.50,-33.19,112.62,-17105.26; 39.52, -0.18,  0.13,  0.98, -7.37, 56.79, 74.30,  7.39,-10.43,  1.19, 23.66,-2499.10
Uptime 00:04:09, 32.60,  0.51,  0.01,  1.03,-26.34,  3.67,-20.70,  0.57, 26.38,-36.00,110.33,-17108.05; 39.52,  0.10, -0.40,  0.90,  6.82,-11.38, 23.66,-23.78,  5.68,  1.59, 21.57,-2495.93
Uptime 00:04:09, 32.55, -0.07,  0.06,  0.75, 13.95, 89.81,-29.71,  4.39, -5.42,-33.40,119.76,-17111.95; 39.47,  0.15,  0.33,  1.25,  5.98,  0.76, 23.84, 14.59,  6.74,  2.62, 21.11,-2492.79
Uptime 00:04:09, 32.69, -0.35,  0.50,  1.03,-29.88,-55.92,-54.13, 24.59,-16.84,-36.08,110.52,-17119.04; 39.52,  0.21,  0.32,  0.90, -1.27,-70.36,-22.43, 19.21, 12.25,  2.79, 11.41,-2495.73
Uptime 00:04:09, 32.60,  0.39,  0.49,  1.41, 17.83,-11.75,-53.49, 18.34, 14.72,-32.65,106.48,-17126.21; 39.47,  0.06, -0.07,  0.89, 29.28, 40.10,-10.48, -4.41,  3.76,  6.49, 16.37,-2497.13
Uptime 00:04:09, 32.65,  0.08,  0.13,  0.99, 49.13, 34.34,-123.61,  7.33,  4.72,-25.50,108.70,-17142.52; 39.47,  0.09,  0.19,  1.17,-36.08,  5.54, 25.58,  9.26,  4.26,  1.88, 16.67,-2493.75
Uptime 00:04:09, 32.60, -0.02,  0.58,  0.89, -6.97, 31.59,-25.23, 32.78, -0.86,-25.22,110.59,-17145.83; 39.38, -0.01,  0.13,  0.93,-24.18, -1.53, 38.84,  8.12, -0.68, -1.10, 16.16,-2488.67
Uptime 00:04:10, 32.65,  0.25, -0.01,  1.17,  2.09, 29.84,-25.57, -0.70, 12.29,-24.46,112.06,-17149.25; 39.47, -0.13, -0.10,  0.97, 10.35,-13.82, 25.55, -5.62, -7.80,  0.17, 14.17,-2485.24
Uptime 00:04:10, 32.60,  0.16,  0.21,  0.95, 21.75, 10.13,  7.81, 12.07,  9.41,-20.91,110.94,-17148.22; 39.47, -0.17,  0.26,  1.19, -8.11,-42.54,-17.49, 12.20, -7.93, -0.64,  8.55,-2487.55
Uptime 00:04:10, 32.65,  0.04,  0.41,  1.10,-35.59, 38.62,-45.69, 20.20,  1.71,-24.66,113.64,-17154.21; 39.38,  0.34,  0.07,  0.80,-13.95, 10.04, -2.52,  4.86, 23.05, -2.32,  9.20,-2487.88
Uptime 00:04:10, 32.60, -0.10,  0.02,  0.84,-13.88,-37.64,-45.72,  1.19, -6.52,-25.97,106.56,-17160.33; 39.47, -0.18, -0.08,  0.94, 45.39,  9.43,  0.38, -4.74,-10.99,  3.59, 10.48,-2487.83
